factor_id,store_id,factor_date,is_holiday,temp_c,rainfall_mm,trend_index,cpi_index,year,week
F000001839,ST0012,2025-06-29,False,41.07,5.68,97.47,111.25,2025,26
F000001840,ST0012,2025-07-06,False,30.88,7.27,105.33,112.05,2025,27
F000001841,ST0012,2025-07-13,False,34.73,3.59,104.96,112.5,2025,28
F000001842,ST0012,2025-07-20,False,37.25,12.17,103.24,112.13,2025,29
F000001843,ST0012,2025-07-27,False,34.79,13.83,106.32,114.04,2025,30
F000001844,ST0012,2025-08-03,False,28.17,24.4,102.68,111.47,2025,31
F000001845,ST0012,2025-08-10,False,36.71,8.89,104.07,112.66,2025,32
F000001846,ST0012,2025-08-17,False,34.82,22.23,109.47,112.37,2025,33
F000001847,ST0012,2025-08-24,False,33.58,14.65,108.41,112.61,2025,34
F000001848,ST0012,2025-08-31,False,28.91,17.48,104.35,112.57,2025,35
F000001849,ST0012,2025-09-07,False,28.27,20.96,107.3,112.89,2025,36
F000001850,ST0012,2025-09-14,False,30.93,4.2,104.85,113.28,2025,37
F000001851,ST0012,2025-09-21,False,34.09,25.25,110.13,112.29,2025,38
F000001852,ST0012,2025-09-28,False,29.12,16.39,104.08,113.94,2025,39
F000001853,ST0012,2025-10-05,False,28.56,33.12,109.17,112.94,2025,40
F000001854,ST0012,2025-10-12,False,30.63,17.61,109.64,112.58,2025,41
F000001855,ST0012,2025-10-19,False,27.41,15.27,107.76,114.96,2025,42
F000001856,ST0012,2025-10-26,False,25.17,15.18,105.14,112.65,2025,43
F000001857,ST0012,2025-11-02,False,26.36,16.12,109.07,114.47,2025,44
F000001858,ST0012,2025-11-09,False,24.21,13.82,106.18,113.23,2025,45
F000001859,ST0012,2025-11-16,False,26.74,12.75,99.45,112.73,2025,46
F000001860,ST0012,2025-11-23,False,22.7,20.37,104.35,114.46,2025,47
F000001861,ST0012,2025-11-30,False,20.45,12.84,111.98,113.33,2025,48
F000001862,ST0012,2025-12-07,False,25.28,7.2,111.26,113.86,2025,49
F000001863,ST0012,2025-12-14,False,22.49,12.91,106.56,113.16,2025,50
F000001864,ST0012,2025-12-21,False,21.14,6.62,106.24,113.11,2025,51
F000001865,ST0012,2025-12-28,False,19.23,16.59,98.0,114.41,2025,52
F000001866,ST0012,2026-01-04,False,23.02,9.54,101.33,115.54,2026,1
F000001867,ST0012,2026-01-11,False,26.35,7.19,98.87,114.58,2026,2
F000001868,ST0012,2026-01-18,False,22.46,0.0,111.75,115.42,2026,3
F000001869,ST0012,2026-01-25,False,18.2,9.32,98.92,114.64,2026,4
F000001870,ST0012,2026-02-01,False,21.01,11.89,98.71,115.01,2026,5
F000001871,ST0012,2026-02-08,False,19.55,1.37,112.47,114.44,2026,6
F000001872,ST0012,2026-02-15,False,20.07,7.95,103.19,114.13,2026,7
F000001873,ST0013,2023-02-26,False,21.87,6.37,90.44,99.57,2023,8
F000001874,ST0013,2023-03-05,False,23.08,2.36,104.27,100.71,2023,9
F000001875,ST0013,2023-03-12,False,20.94,12.43,101.17,100.17,2023,10
F000001876,ST0013,2023-03-19,False,20.71,6.19,102.1,101.55,2023,11
F000001877,ST0013,2023-03-26,False,23.01,6.46,100.64,100.38,2023,12
F000001878,ST0013,2023-04-02,False,24.64,5.24,98.96,100.19,2023,13
F000001879,ST0013,2023-04-09,False,28.29,4.12,96.37,99.6,2023,14
F000001880,ST0013,2023-04-16,False,26.44,6.31,101.48,100.23,2023,15
F000001881,ST0013,2023-04-23,False,28.24,0.0,106.81,100.41,2023,16
F000001882,ST0013,2023-04-30,False,25.68,0.0,100.62,101.14,2023,17
F000001883,ST0013,2023-05-07,False,23.22,6.75,96.3,99.92,2023,18
F000001884,ST0013,2023-05-14,False,29.2,4.29,98.66,100.56,2023,19
F000001885,ST0013,2023-05-21,False,30.01,7.27,95.68,101.67,2023,20
F000001886,ST0013,2023-05-28,False,27.98,0.0,105.3,103.61,2023,21
F000001887,ST0013,2023-06-04,False,33.9,3.58,99.81,100.26,2023,22
F000001888,ST0013,2023-06-11,False,29.56,3.52,102.5,101.9,2023,23
F000001889,ST0013,2023-06-18,False,28.05,10.36,108.5,101.04,2023,24
F000001890,ST0013,2023-06-25,False,28.53,22.34,97.21,101.65,2023,25
F000001891,ST0013,2023-07-02,True,32.42,0.0,102.15,102.26,2023,26
F000001892,ST0013,2023-07-09,False,30.96,10.4,101.37,102.25,2023,27
F000001893,ST0013,2023-07-16,False,31.01,7.22,90.75,103.13,2023,28
F000001894,ST0013,2023-07-23,False,28.66,16.59,96.46,101.82,2023,29
F000001895,ST0013,2023-07-30,False,33.39,1.99,94.89,102.84,2023,30
F000001896,ST0013,2023-08-06,False,36.58,15.08,92.92,101.88,2023,31
F000001897,ST0013,2023-08-13,False,37.25,2.35,99.62,102.27,2023,32
F000001898,ST0013,2023-08-20,False,35.06,14.88,92.72,102.31,2023,33
F000001899,ST0013,2023-08-27,False,30.51,19.18,102.62,103.25,2023,34
F000001900,ST0013,2023-09-03,False,28.65,18.63,99.41,104.0,2023,35
F000001901,ST0013,2023-09-10,False,35.36,22.83,96.98,103.12,2023,36
F000001902,ST0013,2023-09-17,False,34.59,20.33,110.76,102.46,2023,37
F000001903,ST0013,2023-09-24,False,26.47,16.98,95.75,101.18,2023,38
F000001904,ST0013,2023-10-01,False,27.67,14.81,106.98,102.65,2023,39
F000001905,ST0013,2023-10-08,False,31.77,18.2,104.0,102.04,2023,40
F000001906,ST0013,2023-10-15,False,28.82,18.14,99.53,101.8,2023,41
F000001907,ST0013,2023-10-22,False,25.18,17.77,105.66,103.97,2023,42
F000001908,ST0013,2023-10-29,False,34.91,4.46,104.48,103.89,2023,43
F000001909,ST0013,2023-11-05,False,28.46,26.78,111.52,103.78,2023,44
F000001910,ST0013,2023-11-12,False,23.09,15.34,102.61,102.18,2023,45
F000001911,ST0013,2023-11-19,False,22.6,19.87,103.76,102.68,2023,46
F000001912,ST0013,2023-11-26,False,25.79,21.68,98.33,102.6,2023,47
F000001913,ST0013,2023-12-03,False,22.31,13.97,99.9,104.19,2023,48
F000001914,ST0013,2023-12-10,False,20.58,9.3,98.25,105.49,2023,49
F000001915,ST0013,2023-12-17,False,21.13,0.0,105.33,103.7,2023,50
F000001916,ST0013,2023-12-24,False,21.19,11.05,101.84,105.24,2023,51
F000001917,ST0013,2023-12-31,True,20.06,14.04,99.65,102.86,2023,52
F000001918,ST0013,2024-01-07,False,23.5,1.78,107.78,103.67,2024,1
F000001919,ST0013,2024-01-14,False,22.22,8.94,102.4,103.56,2024,2
F000001920,ST0013,2024-01-21,False,15.59,6.74,104.96,103.76,2024,3
F000001921,ST0013,2024-01-28,False,19.22,10.77,109.01,103.91,2024,4
F000001922,ST0013,2024-02-04,False,24.25,10.29,100.85,105.32,2024,5
F000001923,ST0013,2024-02-11,False,21.2,6.6,97.03,104.11,2024,6
F000001924,ST0013,2024-02-18,False,19.63,12.84,98.49,106.37,2024,7
F000001925,ST0013,2024-02-25,False,25.71,12.69,89.35,106.29,2024,8
F000001926,ST0013,2024-03-03,False,23.34,13.63,104.46,104.77,2024,9
F000001927,ST0013,2024-03-10,False,20.17,3.38,110.89,105.99,2024,10
F000001928,ST0013,2024-03-17,False,22.47,11.62,97.81,104.35,2024,11
F000001929,ST0013,2024-03-24,False,24.12,0.0,98.12,105.46,2024,12
F000001930,ST0013,2024-03-31,False,21.33,9.8,111.85,106.09,2024,13
F000001931,ST0013,2024-04-07,False,26.64,1.97,101.21,104.3,2024,14
F000001932,ST0013,2024-04-14,False,27.41,0.0,97.56,105.1,2024,15
F000001933,ST0013,2024-04-21,False,25.67,6.91,96.45,107.44,2024,16
F000001934,ST0013,2024-04-28,False,25.0,0.0,104.71,105.52,2024,17
F000001935,ST0013,2024-05-05,False,28.02,0.0,102.53,106.67,2024,18
F000001936,ST0013,2024-05-12,False,24.76,15.71,97.06,106.3,2024,19
F000001937,ST0013,2024-05-19,False,30.04,11.5,94.0,107.89,2024,20
F000001938,ST0013,2024-05-26,False,24.61,11.68,98.72,106.11,2024,21
F000001939,ST0013,2024-06-02,False,30.43,16.18,108.27,107.42,2024,22
F000001940,ST0013,2024-06-09,False,31.38,0.0,113.13,106.63,2024,23
F000001941,ST0013,2024-06-16,False,33.46,6.06,103.08,105.84,2024,24
F000001942,ST0013,2024-06-23,False,36.95,6.19,95.42,105.7,2024,25
F000001943,ST0013,2024-06-30,False,32.3,11.17,103.72,105.44,2024,26
F000001944,ST0013,2024-07-07,False,34.75,14.46,104.64,106.82,2024,27
F000001945,ST0013,2024-07-14,False,36.59,11.42,109.8,108.0,2024,28
F000001946,ST0013,2024-07-21,False,32.77,3.2,99.42,105.32,2024,29
F000001947,ST0013,2024-07-28,False,34.27,13.18,112.58,106.86,2024,30
F000001948,ST0013,2024-08-04,False,34.9,11.98,108.27,106.65,2024,31
F000001949,ST0013,2024-08-11,False,29.85,17.08,99.12,108.0,2024,32
F000001950,ST0013,2024-08-18,False,30.95,18.62,110.13,107.05,2024,33
F000001951,ST0013,2024-08-25,False,27.99,17.72,104.87,107.88,2024,34
F000001952,ST0013,2024-09-01,True,29.98,18.12,98.89,108.86,2024,35
F000001953,ST0013,2024-09-08,False,32.6,10.74,111.13,106.97,2024,36
F000001954,ST0013,2024-09-15,False,30.86,8.09,110.02,107.99,2024,37
F000001955,ST0013,2024-09-22,False,28.95,19.73,102.94,108.45,2024,38
F000001956,ST0013,2024-09-29,False,24.86,21.68,101.41,107.17,2024,39
F000001957,ST0013,2024-10-06,False,30.52,18.0,99.03,106.2,2024,40
F000001958,ST0013,2024-10-13,False,25.3,19.15,110.22,107.35,2024,41
F000001959,ST0013,2024-10-20,False,26.63,19.16,95.31,108.21,2024,42
F000001960,ST0013,2024-10-27,False,24.21,23.96,101.91,108.31,2024,43
F000001961,ST0013,2024-11-03,False,28.81,15.66,102.08,107.26,2024,44
F000001962,ST0013,2024-11-10,False,25.83,15.89,107.33,108.64,2024,45
F000001963,ST0013,2024-11-17,True,25.42,7.4,99.2,109.66,2024,46
F000001964,ST0013,2024-11-24,False,22.72,16.18,109.29,108.31,2024,47
F000001965,ST0013,2024-12-01,False,25.43,14.84,103.33,109.0,2024,48
F000001966,ST0013,2024-12-08,False,22.46,15.21,104.78,109.23,2024,49
F000001967,ST0013,2024-12-15,True,16.56,9.48,109.74,107.58,2024,50
F000001968,ST0013,2024-12-22,False,20.07,9.02,103.55,109.96,2024,51
F000001969,ST0013,2024-12-29,False,20.78,0.0,108.41,108.07,2024,52
F000001970,ST0013,2025-01-05,False,20.37,0.0,103.03,108.04,2025,1
F000001971,ST0013,2025-01-12,False,24.16,0.0,96.41,109.86,2025,2
F000001972,ST0013,2025-01-19,False,23.23,1.65,107.91,108.36,2025,3
F000001973,ST0013,2025-01-26,False,21.69,0.0,101.82,110.23,2025,4
F000001974,ST0013,2025-02-02,False,23.18,7.32,107.45,110.29,2025,5
F000001975,ST0013,2025-02-09,False,19.85,12.65,97.27,109.4,2025,6
F000001976,ST0013,2025-02-16,True,23.1,0.0,105.03,110.57,2025,7
F000001977,ST0013,2025-02-23,False,20.48,3.53,100.46,110.86,2025,8
F000001978,ST0013,2025-03-02,False,21.89,0.0,102.19,110.37,2025,9
F000001979,ST0013,2025-03-09,False,21.81,0.56,101.45,109.0,2025,10
F000001980,ST0013,2025-03-16,False,23.25,11.05,102.92,111.22,2025,11
F000001981,ST0013,2025-03-23,False,25.83,2.65,107.02,109.57,2025,12
F000001982,ST0013,2025-03-30,False,24.53,4.73,100.52,110.8,2025,13
F000001983,ST0013,2025-04-06,False,22.54,7.21,107.22,111.43,2025,14
F000001984,ST0013,2025-04-13,False,24.92,11.05,103.81,111.14,2025,15
F000001985,ST0013,2025-04-20,False,30.49,6.73,114.2,110.34,2025,16
F000001986,ST0013,2025-04-27,False,30.09,6.74,95.87,110.83,2025,17
F000001987,ST0013,2025-05-04,False,35.71,0.0,105.98,112.91,2025,18
F000001988,ST0013,2025-05-11,False,24.72,1.83,111.09,112.36,2025,19
F000001989,ST0013,2025-05-18,False,25.79,9.98,104.19,109.95,2025,20
F000001990,ST0013,2025-05-25,False,23.71,16.3,100.26,110.33,2025,21
F000001991,ST0013,2025-06-01,False,32.14,0.0,103.66,111.86,2025,22
F000001992,ST0013,2025-06-08,False,36.82,6.06,101.31,111.79,2025,23
F000001993,ST0013,2025-06-15,False,27.77,3.44,104.95,111.34,2025,24
F000001994,ST0013,2025-06-22,False,33.68,15.07,105.83,111.74,2025,25
F000001995,ST0013,2025-06-29,False,31.42,16.75,110.05,111.94,2025,26
F000001996,ST0013,2025-07-06,True,37.64,11.6,114.81,110.4,2025,27
F000001997,ST0013,2025-07-13,False,28.78,12.7,106.68,110.57,2025,28
F000001998,ST0013,2025-07-20,False,32.05,0.0,106.67,112.93,2025,29
F000001999,ST0013,2025-07-27,False,28.89,7.0,109.81,112.37,2025,30
F000002000,ST0013,2025-08-03,False,29.56,17.07,104.51,113.08,2025,31
F000002001,ST0013,2025-08-10,False,32.96,10.19,107.78,112.73,2025,32
F000002002,ST0013,2025-08-17,False,32.18,0.0,104.54,113.46,2025,33
F000002003,ST0013,2025-08-24,False,27.96,11.53,106.24,113.65,2025,34
F000002004,ST0013,2025-08-31,False,31.13,18.9,101.66,111.4,2025,35
F000002005,ST0013,2025-09-07,False,29.88,12.27,104.18,111.48,2025,36
F000002006,ST0013,2025-09-14,False,32.22,20.09,98.09,112.35,2025,37
F000002007,ST0013,2025-09-21,False,28.76,22.07,101.31,111.55,2025,38
F000002008,ST0013,2025-09-28,False,30.48,17.07,98.64,113.44,2025,39
F000002009,ST0013,2025-10-05,False,25.39,11.5,114.01,112.76,2025,40
F000002010,ST0013,2025-10-12,False,29.7,15.74,102.25,112.27,2025,41
F000002011,ST0013,2025-10-19,False,21.72,26.55,110.81,113.83,2025,42
F000002012,ST0013,2025-10-26,False,28.16,15.46,101.66,115.37,2025,43
F000002013,ST0013,2025-11-02,False,26.74,8.5,112.2,113.5,2025,44
F000002014,ST0013,2025-11-09,False,18.94,15.73,97.39,114.16,2025,45
F000002015,ST0013,2025-11-16,False,27.87,5.71,115.37,113.2,2025,46
F000002016,ST0013,2025-11-23,False,24.99,4.33,105.42,113.82,2025,47
F000002017,ST0013,2025-11-30,False,20.42,21.36,112.49,112.94,2025,48
F000002018,ST0013,2025-12-07,False,27.17,10.92,103.77,112.81,2025,49
F000002019,ST0013,2025-12-14,False,21.0,4.33,105.39,113.47,2025,50
F000002020,ST0013,2025-12-21,True,25.05,12.08,105.51,114.06,2025,51
F000002021,ST0013,2025-12-28,False,18.85,6.86,105.45,114.56,2025,52
F000002022,ST0013,2026-01-04,True,22.72,3.46,106.16,114.07,2026,1
F000002023,ST0013,2026-01-11,False,20.17,4.04,100.83,113.3,2026,2
F000002024,ST0013,2026-01-18,True,24.09,0.0,104.65,115.87,2026,3
F000002025,ST0013,2026-01-25,False,18.84,17.47,101.54,113.35,2026,4
F000002026,ST0013,2026-02-01,False,25.75,16.56,105.77,115.01,2026,5
F000002027,ST0013,2026-02-08,False,20.54,13.71,102.34,114.13,2026,6
F000002028,ST0013,2026-02-15,False,17.78,10.52,94.07,114.7,2026,7
F000002029,ST0014,2023-02-26,False,23.36,15.65,106.3,99.36,2023,8
F000002030,ST0014,2023-03-05,False,20.83,0.0,107.93,98.59,2023,9
F000002031,ST0014,2023-03-12,False,23.61,0.0,109.7,101.33,2023,10
F000002032,ST0014,2023-03-19,False,22.08,0.74,101.97,100.24,2023,11
F000002033,ST0014,2023-03-26,False,23.62,16.55,92.3,100.67,2023,12
F000002034,ST0014,2023-04-02,True,24.37,7.44,100.06,100.69,2023,13
F000002035,ST0014,2023-04-09,False,25.18,9.69,102.34,100.98,2023,14
F000002036,ST0014,2023-04-16,False,26.99,11.41,93.13,100.94,2023,15
F000002037,ST0014,2023-04-23,False,30.39,2.29,93.76,101.9,2023,16
F000002038,ST0014,2023-04-30,False,24.27,1.72,102.53,102.75,2023,17
F000002039,ST0014,2023-05-07,False,30.26,15.14,97.19,100.14,2023,18
F000002040,ST0014,2023-05-14,False,26.11,4.86,114.84,100.6,2023,19
F000002041,ST0014,2023-05-21,True,33.47,21.63,105.65,101.64,2023,20
F000002042,ST0014,2023-05-28,False,30.12,7.98,105.56,101.24,2023,21
F000002043,ST0014,2023-06-04,False,30.56,5.39,99.75,101.11,2023,22
F000002044,ST0014,2023-06-11,False,33.81,3.83,88.83,99.83,2023,23
F000002045,ST0014,2023-06-18,False,31.55,16.75,91.89,102.33,2023,24
F000002046,ST0014,2023-06-25,False,30.09,5.98,101.16,102.77,2023,25
F000002047,ST0014,2023-07-02,False,36.28,0.0,89.05,100.99,2023,26
F000002048,ST0014,2023-07-09,False,32.22,0.0,100.45,100.88,2023,27
F000002049,ST0014,2023-07-16,False,33.82,10.08,102.09,103.18,2023,28
F000002050,ST0014,2023-07-23,True,34.42,17.99,111.94,100.42,2023,29
F000002051,ST0014,2023-07-30,False,30.66,0.0,103.5,101.65,2023,30
F000002052,ST0014,2023-08-06,False,34.98,9.68,99.19,102.16,2023,31
F000002053,ST0014,2023-08-13,False,35.55,13.07,96.65,103.87,2023,32
F000002054,ST0014,2023-08-20,False,28.6,9.18,97.59,103.13,2023,33
F000002055,ST0014,2023-08-27,False,39.91,20.93,99.55,102.5,2023,34
F000002056,ST0014,2023-09-03,False,26.0,7.76,96.17,102.02,2023,35
F000002057,ST0014,2023-09-10,False,34.89,7.22,100.09,104.47,2023,36
F000002058,ST0014,2023-09-17,False,31.71,22.84,97.2,103.46,2023,37
F000002059,ST0014,2023-09-24,False,28.11,14.48,99.59,101.81,2023,38
F000002060,ST0014,2023-10-01,False,26.72,18.72,103.52,103.05,2023,39
F000002061,ST0014,2023-10-08,False,31.25,20.37,114.42,102.68,2023,40
F000002062,ST0014,2023-10-15,False,25.07,11.43,109.83,103.14,2023,41
F000002063,ST0014,2023-10-22,False,26.86,11.84,101.52,104.39,2023,42
F000002064,ST0014,2023-10-29,False,29.18,30.46,91.23,104.17,2023,43
F000002065,ST0014,2023-11-05,False,31.42,12.22,104.11,103.19,2023,44
F000002066,ST0014,2023-11-12,False,30.3,22.15,100.05,103.68,2023,45
F000002067,ST0014,2023-11-19,False,26.37,12.89,106.4,102.06,2023,46
F000002068,ST0014,2023-11-26,False,25.96,12.29,100.88,105.06,2023,47
F000002069,ST0014,2023-12-03,True,29.01,10.29,101.85,104.26,2023,48
F000002070,ST0014,2023-12-10,False,27.86,3.16,101.41,104.57,2023,49
F000002071,ST0014,2023-12-17,False,16.96,14.62,101.81,104.45,2023,50
F000002072,ST0014,2023-12-24,False,22.3,0.0,112.31,105.68,2023,51
F000002073,ST0014,2023-12-31,False,22.54,13.44,101.83,103.83,2023,52
F000002074,ST0014,2024-01-07,False,18.84,1.39,98.36,104.54,2024,1
F000002075,ST0014,2024-01-14,False,23.23,0.0,99.22,104.01,2024,2
F000002076,ST0014,2024-01-21,False,23.19,9.73,95.37,104.07,2024,3
F000002077,ST0014,2024-01-28,False,21.37,6.67,104.9,103.73,2024,4
F000002078,ST0014,2024-02-04,False,19.32,5.95,112.89,104.78,2024,5
F000002079,ST0014,2024-02-11,False,21.31,10.94,99.28,105.06,2024,6
F000002080,ST0014,2024-02-18,False,24.52,13.55,113.1,103.68,2024,7
F000002081,ST0014,2024-02-25,False,24.31,8.57,97.12,104.56,2024,8
F000002082,ST0014,2024-03-03,False,26.07,0.0,100.63,104.53,2024,9
F000002083,ST0014,2024-03-10,False,20.08,10.23,106.12,106.94,2024,10
F000002084,ST0014,2024-03-17,False,23.64,16.39,97.48,106.13,2024,11
F000002085,ST0014,2024-03-24,False,19.97,3.56,103.67,105.98,2024,12
F000002086,ST0014,2024-03-31,False,27.92,9.92,106.13,106.1,2024,13
F000002087,ST0014,2024-04-07,False,28.8,0.04,95.48,106.47,2024,14
F000002088,ST0014,2024-04-14,False,31.98,5.51,111.2,106.68,2024,15
F000002089,ST0014,2024-04-21,False,30.34,0.0,101.2,105.72,2024,16
F000002090,ST0014,2024-04-28,False,25.58,10.1,103.99,105.22,2024,17
F000002091,ST0014,2024-05-05,False,32.28,4.94,108.24,107.17,2024,18
F000002092,ST0014,2024-05-12,False,28.95,8.57,104.26,104.84,2024,19
F000002093,ST0014,2024-05-19,False,31.78,8.29,99.49,106.41,2024,20
F000002094,ST0014,2024-05-26,False,33.82,0.0,100.11,105.88,2024,21
F000002095,ST0014,2024-06-02,False,32.54,7.21,97.72,105.57,2024,22
F000002096,ST0014,2024-06-09,False,31.9,7.45,112.93,107.95,2024,23
F000002097,ST0014,2024-06-16,False,32.64,10.6,105.62,105.16,2024,24
F000002098,ST0014,2024-06-23,True,37.38,12.64,112.57,107.36,2024,25
F000002099,ST0014,2024-06-30,False,31.92,1.0,107.3,108.9,2024,26
F000002100,ST0014,2024-07-07,False,34.78,16.45,104.86,106.88,2024,27
F000002101,ST0014,2024-07-14,False,34.17,10.7,106.44,107.36,2024,28
F000002102,ST0014,2024-07-21,False,34.1,13.34,100.39,105.12,2024,29
F000002103,ST0014,2024-07-28,False,33.03,4.27,113.95,104.39,2024,30
F000002104,ST0014,2024-08-04,False,31.91,17.05,99.91,106.76,2024,31
F000002105,ST0014,2024-08-11,False,29.81,17.81,100.96,106.94,2024,32
F000002106,ST0014,2024-08-18,False,32.93,19.66,100.77,107.59,2024,33
F000002107,ST0014,2024-08-25,False,33.67,17.03,99.55,108.92,2024,34
F000002108,ST0014,2024-09-01,False,36.24,13.16,106.15,106.86,2024,35
F000002109,ST0014,2024-09-08,False,30.75,21.51,98.26,107.88,2024,36
F000002110,ST0014,2024-09-15,False,26.13,25.02,105.26,107.46,2024,37
F000002111,ST0014,2024-09-22,False,25.45,23.81,102.55,106.59,2024,38
F000002112,ST0014,2024-09-29,False,33.39,26.2,105.25,109.15,2024,39
F000002113,ST0014,2024-10-06,False,31.2,22.4,103.99,107.66,2024,40
F000002114,ST0014,2024-10-13,True,26.96,12.63,105.16,107.29,2024,41
F000002115,ST0014,2024-10-20,False,30.0,21.96,107.95,108.14,2024,42
F000002116,ST0014,2024-10-27,True,31.29,26.0,103.44,107.2,2024,43
F000002117,ST0014,2024-11-03,False,27.11,13.07,103.41,108.46,2024,44
F000002118,ST0014,2024-11-10,False,25.85,10.91,115.82,108.13,2024,45
F000002119,ST0014,2024-11-17,False,20.67,9.48,100.61,108.05,2024,46
F000002120,ST0014,2024-11-24,False,19.2,10.14,106.25,107.99,2024,47
F000002121,ST0014,2024-12-01,False,23.97,13.0,110.88,111.27,2024,48
F000002122,ST0014,2024-12-08,False,21.72,6.43,101.96,108.67,2024,49
F000002123,ST0014,2024-12-15,False,24.12,12.66,98.9,106.84,2024,50
F000002124,ST0014,2024-12-22,False,28.01,17.14,105.84,109.68,2024,51
F000002125,ST0014,2024-12-29,False,20.52,0.33,111.01,110.22,2024,52
F000002126,ST0014,2025-01-05,False,18.99,14.93,105.79,109.72,2025,1
F000002127,ST0014,2025-01-12,False,19.08,10.74,101.16,108.36,2025,2
F000002128,ST0014,2025-01-19,False,20.64,3.83,106.58,111.67,2025,3
F000002129,ST0014,2025-01-26,False,25.83,7.12,102.35,110.55,2025,4
F000002130,ST0014,2025-02-02,False,24.56,7.33,110.3,109.96,2025,5
F000002131,ST0014,2025-02-09,False,25.53,3.64,107.52,109.7,2025,6
F000002132,ST0014,2025-02-16,False,16.62,0.0,100.58,109.74,2025,7
F000002133,ST0014,2025-02-23,True,24.97,0.0,105.2,109.84,2025,8
F000002134,ST0014,2025-03-02,False,23.82,8.96,102.68,112.11,2025,9
F000002135,ST0014,2025-03-09,False,22.11,9.71,104.39,111.12,2025,10
F000002136,ST0014,2025-03-16,False,26.61,7.44,110.75,110.36,2025,11
F000002137,ST0014,2025-03-23,True,22.07,3.33,97.85,111.67,2025,12
F000002138,ST0014,2025-03-30,False,28.67,14.08,112.69,111.39,2025,13
F000002139,ST0014,2025-04-06,False,26.49,9.62,111.36,110.64,2025,14
F000002140,ST0014,2025-04-13,False,28.59,8.74,106.43,110.88,2025,15
F000002141,ST0014,2025-04-20,False,31.3,10.61,107.92,110.47,2025,16
F000002142,ST0014,2025-04-27,True,31.69,2.53,98.48,111.87,2025,17
F000002143,ST0014,2025-05-04,False,27.58,8.78,103.88,110.96,2025,18
F000002144,ST0014,2025-05-11,False,22.82,10.76,95.8,112.27,2025,19
F000002145,ST0014,2025-05-18,True,28.32,0.0,101.91,111.09,2025,20
F000002146,ST0014,2025-05-25,False,31.46,15.3,103.86,111.16,2025,21
F000002147,ST0014,2025-06-01,False,35.75,13.89,108.57,110.59,2025,22
F000002148,ST0014,2025-06-08,False,33.1,0.0,97.59,110.99,2025,23
F000002149,ST0014,2025-06-15,False,30.53,6.65,109.69,111.74,2025,24
F000002150,ST0014,2025-06-22,False,36.02,7.12,110.11,111.7,2025,25
F000002151,ST0014,2025-06-29,False,34.47,0.72,103.08,112.02,2025,26
F000002152,ST0014,2025-07-06,False,34.63,21.0,91.2,111.82,2025,27
F000002153,ST0014,2025-07-13,False,35.05,6.0,103.61,111.0,2025,28
F000002154,ST0014,2025-07-20,False,30.22,14.48,112.9,112.28,2025,29
F000002155,ST0014,2025-07-27,False,31.69,11.56,99.72,111.93,2025,30
F000002156,ST0014,2025-08-03,False,37.27,22.94,105.4,112.64,2025,31
F000002157,ST0014,2025-08-10,False,33.11,5.72,100.22,112.61,2025,32
